Ein,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,Mayano Top Gun,Pace Chaser,Sacrifice to overtake,,,,,,|,1st,,,Gold Ship - End Closer,Special Week (Summer) - End Closer,Mayano Top Gun - Pace Chaser
竹広,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Hishi Amazon,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Gold Ship,,|,3rd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Hishi Amazon - End Closer
Arty,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Atticus,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Mejiro McQueen - Pace Chaser
Taffeloo,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Curren Chan,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Curren Chan - Pace Chaser
Void.,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Opportunist if other teams using runaway strat,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Daiwa Scarlet - Pace Chaser
Robo,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Tea,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Tama,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Super Creek,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Super Creek - Pace Chaser
Dupes,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Manhattan Cafe,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Symboli Rudolf - End Closer
Chanamnom,A Finals,Graded (No Uma Restrictions),Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Daiwa Scarlet - Pace Chaser,Silence Suzuka - Runaway,Gold Ship - End Closer
Brekkie,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Nofi,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Narita Taishin,,|,3rd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Agnes Tachyon - Pace Chaser
Dashcake,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
x2Sunday,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,Mejiro McQueen (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Symboli Rudolf - End Closer,Mejiro McQueen (Anime Collab) - Pace Chaser
Miki_101,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Nar,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Narita Taishin,,|,2nd,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Special Week (Summer) - End Closer
KyunKyun,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Manhattan Cafe - End Closer,Narita Taishin - End Closer
Furby,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Masta,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Symboli Rudolf - End Closer
Lizzie,A Finals,Graded (No Uma Restrictions),Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mayano Top Gun - End Closer,Gold Ship - End Closer,Narita Taishin - End Closer
vle,A Finals,Graded (No Uma Restrictions),Tokai Teio,End Closer,Unity Cup Scenario Ace,Nice Nature,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Tokai Teio,,|,1st,,,Tokai Teio - End Closer,Nice Nature - End Closer,Daiwa Scarlet - Pace Chaser
Azshre,A Finals,Graded (No Uma Restrictions),Oguri Cap,Pace Chaser,Oshi,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Oguri Cap - Pace Chaser,Gold Ship - End Closer,Manhattan Cafe - End Closer
YokomahaL★,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Air Groove,Front Runner,Debuffer,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Air Groove - Front Runner
Kukubara,A Finals,Graded (No Uma Restrictions),Special Week,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Special Week - Pace Chaser,Gold Ship - End Closer,Silence Suzuka - Runaway
LumberjackDream,B Finals,Graded (No Uma Restrictions),Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Eishin Flash,End Closer,Unity Cup Scenario Ace,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Mayano Top Gun,,|,1st,,,Mayano Top Gun - End Closer,Eishin Flash - End Closer,Maruzensky (Summer) - Front Runner
Enova,A Finals,Graded (No Uma Restrictions),Symboli Rudolf,Late Surger,Unity Cup Scenario Ace,Narita Brian,Late Surger,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,3rd,,,Symboli Rudolf - Late Surger,Narita Brian - Late Surger,Mejiro McQueen - Pace Chaser
Caleana,A Finals,Graded (No Uma Restrictions),Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Mayano Top Gun,,|,1st,,,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer,Mayano Top Gun - End Closer
Poofmah,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Birb,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Rice Shower,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Narita Taishin,,|,2nd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Rice Shower - End Closer
SolemnLament,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Manhattan Cafe - End Closer
Unearthly,A Finals,Graded (No Uma Restrictions),Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Air Groove,Front Runner,Debuffer,,,,,,|,1st,,,Narita Taishin - End Closer,Gold Ship - End Closer,Air Groove - Front Runner
Kithric,A Finals,Graded (No Uma Restrictions),Symboli Rudolf,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Symboli Rudolf - End Closer,Narita Taishin - End Closer,Gold Ship - End Closer
P,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun (Wedding),End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun (Wedding) - End Closer,Daiwa Scarlet - Pace Chaser
Katsu Musubi,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
CursedTG,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Brian,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Narita Brian - Pace Chaser
Aestheticus ,B Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Agnes Tachyon - End Closer
nak,A Finals,Graded (No Uma Restrictions),Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Agnes Tachyon - Pace Chaser,Gold Ship - End Closer,Manhattan Cafe - End Closer
Batista,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,TM Opera O,Pace Chaser,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Mayano Top Gun,,|,3rd,,,Gold Ship - End Closer,Narita Taishin - End Closer,TM Opera O - Pace Chaser
Umizuha,A Finals,Graded (No Uma Restrictions),Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Mejiro McQueen - Pace Chaser,Narita Taishin - End Closer,Gold Ship - End Closer
Xearomis,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Narita Taishin,,|,3rd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Symboli Rudolf - End Closer
Hines,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Symboli Rudolf,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,Pace Chaser,Oguri Cap,,|,3rd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Symboli Rudolf - End Closer
Machine,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Oguri Cap,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Gold Ship,,|,2nd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Oguri Cap - End Closer
Johmi,A Finals,Graded (No Uma Restrictions),Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Narita Taishin - End Closer,Gold Ship - End Closer,Mejiro McQueen - Pace Chaser
ofp,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Agnes Tachyon - Pace Chaser
Rathly,A Finals,Graded (No Uma Restrictions),King Halo,Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week (Summer),Late Surger,Unity Cup Scenario Ace,,Winner = Own uma,Late Surger,Special Week (Summer),,|,1st,,,King Halo - Late Surger,Gold Ship - End Closer,Special Week (Summer) - Late Surger
Aqua Tech,A Finals,Graded (No Uma Restrictions),Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Daiwa Scarlet - Pace Chaser,Silence Suzuka - Runaway,Gold Ship - End Closer
Kenny,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Daiwa Scarlet - Pace Chaser
Sky2high,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mayano Top Gun - End Closer
Baskyat,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Brian,Late Surger,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Narita Brian - Late Surger
Rabid Moonlight,B Finals,Open (B Grade and Lower Umas Only),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mayano Top Gun - End Closer
Fake Life,A Finals,Graded (No Uma Restrictions),Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Nice Nature,Late Surger,Debuffer,Grass Wonder,Late Surger,Debuffer,,Winner = Opponent's uma,End Closer,Gold Ship,,|,3rd,,,Mayano Top Gun - End Closer,Nice Nature - Late Surger,Grass Wonder - Late Surger
Emilia,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Nora,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Mejiro McQueen (Anime Collab) - Pace Chaser
bastian,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Mayano Top Gun,,|,1st,,,Manhattan Cafe - Late Surger,Mayano Top Gun - End Closer,Oguri Cap - Pace Chaser
Kamoto,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
#1 Neichan Fan,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Nice Nature,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Nice Nature - End Closer
Marz2023,A Finals,Graded (No Uma Restrictions),Narita Taishin,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Narita Taishin,,|,1st,,,Narita Taishin - End Closer,Manhattan Cafe - End Closer,Rice Shower (Halloween) - Pace Chaser
dubort,A Finals,Graded (No Uma Restrictions),Seiun Sky,Front Runner,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Seiun Sky - Front Runner,Silence Suzuka - Runaway,Gold Ship - End Closer
Zerard,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
TitanJS,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Temu Kitasan,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Gold Ship - End Closer,Manhattan Cafe - End Closer,Narita Taishin - End Closer
Ms Burger,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Mayano Top Gun,,|,2nd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Daiwa Scarlet - End Closer
Caffeine,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Oguri Cap - Pace Chaser,Mayano Top Gun - End Closer
DeathQrow,A Finals,Graded (No Uma Restrictions),Tokai Teio,End Closer,Unity Cup Scenario Ace,Air Groove,Pace Chaser,Debuffer,Nice Nature,Late Surger,Debuffer,,Winner = Own uma,End Closer,Tokai Teio,,|,1st,,,Tokai Teio - End Closer,Air Groove - Pace Chaser,Nice Nature - Late Surger
Fallensyndicate,A Finals,Graded (No Uma Restrictions),Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Gold Ship,,|,2nd,,,Daiwa Scarlet - Pace Chaser,Gold Ship - End Closer,Narita Taishin - End Closer
Jinggorinho,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
Lorli,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Daiwa Scarlet,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Daiwa Scarlet - Pace Chaser
Baeltox,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Manhattan Cafe - End Closer,Gold Ship - End Closer,Oguri Cap - Pace Chaser
Quabity,A Finals,Graded (No Uma Restrictions),Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,,Winner = Own uma,Pace Chaser,Mejiro McQueen,,|,1st,,,Mejiro McQueen - Pace Chaser,Narita Taishin - End Closer,Silence Suzuka - Runaway
Deer Darling,A Finals,Graded (No Uma Restrictions),Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Narita Taishin - End Closer,Gold Ship - End Closer,Manhattan Cafe - End Closer
vgolfer,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun (Wedding),End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Gold Ship,,|,3rd,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mayano Top Gun (Wedding) - End Closer
Jiwa,A Finals,Graded (No Uma Restrictions),Narita Taishin,End Closer,Unity Cup Scenario Ace,Winning Ticket,Late Surger,Unity Cup Scenario Ace,Biwa Hayahide,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,1st,,,Narita Taishin - End Closer,Winning Ticket - Late Surger,Biwa Hayahide - Pace Chaser
UnKn0wN2,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week,End Closer,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Special Week - End Closer
Larry Gittus,A Finals,Graded (No Uma Restrictions),Narita Taishin,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,2nd,,,Narita Taishin - End Closer,Manhattan Cafe - End Closer,Mejiro McQueen - Pace Chaser
Glykus,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,,Winner = Own uma,End Closer,Gold Ship,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mejiro McQueen - Pace Chaser
Rith,A Finals,Graded (No Uma Restrictions),Gold City,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Gold City - End Closer,Mayano Top Gun - End Closer,Mejiro McQueen - End Closer
zCrimlet,A Finals,Graded (No Uma Restrictions),Tokai Teio,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,2nd,,,Tokai Teio - End Closer,Gold Ship - End Closer,Mayano Top Gun - End Closer
th33beat,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Special Week (Summer) - End Closer
Temu F. Motion,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Agnes Tachyon - Pace Chaser,Manhattan Cafe - End Closer
Petabite,A Finals,Graded (No Uma Restrictions),Seiun Sky,Front Runner,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,,,,,,|,2nd,,,Seiun Sky - Front Runner,Mayano Top Gun - End Closer,Silence Suzuka - Runaway
UmaMoom,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
DarkClaw,A Finals,Graded (No Uma Restrictions),Manhattan Cafe,Late Surger,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Manhattan Cafe - Late Surger,Gold Ship - End Closer,Narita Taishin - End Closer
Realside,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,End Closer,Gold Ship,,|,2nd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Special Week (Summer) - End Closer
Naomikho,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Oguri Cap,End Closer,Oshi pick and moral support,,,,,,|,2nd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Oguri Cap - End Closer
shinryuux,,Graded (No Uma Restrictions),,,,,,,,,,,,,,,|,,,,,,
pbt,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Narita Taishin - End Closer,Mayano Top Gun - End Closer
Naena,A Finals,Graded (No Uma Restrictions),Sakura Bakushin O,Front Runner,Sacrifice to overtake,Super Creek,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Sakura Bakushin O - Front Runner,Super Creek - Pace Chaser,Gold Ship - End Closer
Fernir,A Finals,Graded (No Uma Restrictions),Daiwa Scarlet,Front Runner,Sacrifice to overtake,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,,,,,,|,3rd,,,Daiwa Scarlet - Front Runner,Mejiro McQueen - Pace Chaser,Gold Ship - End Closer
eyooboi,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Rice Shower (Halloween),Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,,,,,|,1st,,,Gold Ship - End Closer,Rice Shower (Halloween) - Pace Chaser,Mayano Top Gun - End Closer
Nutcase,B Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,URA Scenario Ace,Matikanefukukitaru,Pace Chaser,Sacrifice to overtake,Mayano Top Gun,Pace Chaser,Sacrifice to overtake,,,,,,|,1st,,,Gold Ship - End Closer,Matikanefukukitaru - Pace Chaser,Mayano Top Gun - Pace Chaser
Ayers,A Finals,Graded (No Uma Restrictions),Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,,Winner = Opponent's uma,Late Surger,Symboli Rudolf,,|,2nd,,,Narita Taishin - End Closer,Gold Ship - End Closer,Mayano Top Gun - End Closer
Haru,A Finals,Graded (No Uma Restrictions),Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Brian,Pace Chaser,Unity Cup Scenario Ace,,,,,,|,3rd,,,Gold Ship - End Closer,Mayano Top Gun - End Closer,Narita Brian - Pace Chaser
